ZCTA5_FIPS,ZCTA5_population,SDI_score,PovertyLT100_FPL_score,Single_Parent_Fam_score,Education_LT12years_score,HHNo_Vehicle_score,HHRenter_Occupied_score,HHCrowding_score,Nonemployed_score,sdi,pct_Poverty_LT100,pct_Single_Parent_Fam,pct_Education_LT12years,pct_NonEmployed,pctHH_No_Vehicle,pctHH_Renter_Occupied,pctHH_Crowding
68507,15302,35,47,37,22,48,42,35,5,-.47164056,.10928708,.10471747,.053405572,.18648364,.0524031,.29581395,.015503876
68508,16638,94,100,75,61,95,100,70,95,1.4815742,.42318088,.17309941,.12166003,.44003189,.24131945,.90605712,.036844134
68510,21127,42,56,37,11,66,68,53,2,-.24755928,.12802187,.10545753,.036092501,.16926986,.072942711,.41167518,.02358952
68512,13822,23,25,49,17,7,59,31,3,-.83897454,.069196589,.12373871,.045780968,.17736022,.015426997,.36473829,.013957759
68514,74,1,1,1,1,1,1,1,99,-2.0501735,0,0,0,.52777779,0,0,0
68516,45587,11,14,21,5,33,39,21,1,-1.2825571,.051831953,.081653953,.02419758,.15254486,.038877256,.28323242,.0099598216
68517,545,1,1,1,1,1,3,1,1,-2.0349267,0,0,0,.096345514,0,.091787443,0
68520,2411,1,2,2,2,13,1,1,1,-1.97833,.024056409,.028187919,.017977528,.12318286,.021097047,.034810126,0
68521,35592,59,69,63,53,18,71,63,6,.23909682,.16001467,.14620575,.10411519,.19191416,.025724875,.42918393,.030012354
68522,13329,48,45,81,64,10,38,66,49,-.070029259,.10549013,.18919848,.12709565,.28110453,.017914562,.28226918,.032613687
68523,1531,2,1,1,14,1,1,1,66,-1.7665675,0,0,.042181071,.31411532,0,.034205232,0
68524,6305,45,55,65,45,2,65,48,4,-.16158281,.12493923,.15153494,.088123642,.17879418,.0047393367,.39573461,.02085308
68526,6953,2,2,17,6,2,16,15,1,-1.7611734,.023473503,.074457593,.026256733,.12525354,.0032693094,.18757662,.0073559461
68527,755,1,1,1,8,1,1,1,88,-1.9956484,.013245033,0,.030456852,.38947368,0,0,0
68528,6340,60,81,73,26,35,58,85,8,.28296804,.20025389,.16678396,.059299894,.20009157,.040650405,.36138213,.064227641
68531,528,22,1,1,65,1,90,1,1,-.8731761,0,0,.13059701,.01608579,0,.60323888,0
68532,569,4,1,1,26,1,1,64,1,-1.6370976,0,0,.05934066,.13600001,0,0,.03125
68601,28642,44,40,46,61,51,41,63,6,-.1826935,.095829196,.11987818,.1200577,.19155617,.055267856,.29089287,.030357143
68620,2772,11,9,13,8,52,30,36,4,-1.2732217,.042357273,.06735751,.031433139,.18251929,.056349874,.2506308,.015979815
68621,516,1,1,1,13,1,1,1,1,-1.9567019,0,0,.040106952,.070422538,0,0,0
68622,222,44,86,31,4,19,71,41,1,-.20662953,.22072072,.096774191,.023121387,.064814813,.027027028,.43243244,.018018018
68623,358,19,43,11,3,46,14,1,27,-.98945391,.10112359,.062015504,.019933555,.24338624,.051136363,.17613636,0
68624,997,6,9,29,29,13,3,10,8,-1.4967955,.04212638,.093103446,.063988097,.19840001,.021276595,.093085103,.0053191488
68626,615,10,16,52,9,9,18,22,1,-1.3186623,.055284552,.12865497,.033254158,.14321607,.017482517,.19930071,.01048951
68627,675,11,36,3,36,1,13,1,1,-1.288853,.088888891,.034313727,.073267326,.12009238,0,.17406143,0
68628,820,34,56,9,54,2,33,69,2,-.49301904,.12804878,.05785124,.10442478,.16210938,.0054644807,.26229507,.035519127
68629,1179,15,15,9,51,54,16,5,1,-1.1273422,.052770447,.057750762,.10022523,.13298565,.058608059,.18681319,.0018315018
68631,487,22,33,6,28,1,13,72,12,-.86089677,.084188908,.051282052,.062695928,.21189591,0,.17415731,.039325844
68632,3797,31,28,41,32,36,45,71,4,-.58570772,.07493113,.11167002,.068085104,.17900656,.041851617,.30627775,.037412807
68633,1392,16,17,28,58,10,23,1,42,-1.0969926,.056421679,.091397852,.11243244,.2679083,.018726591,.22097379,0
68634,531,17,3,32,71,68,4,1,1,-1.0465378,.026465029,.097014926,.14698163,.13671875,.075221241,.10619469,0
68635,507,1,14,3,3,1,8,1,19,-1.8249367,.051282052,.037878789,.021148037,.22741432,0,.14356436,0
68636,1324,10,16,3,23,3,23,58,17,-1.3232434,.05513595,.032418951,.054808687,.22503328,.0082644625,.2214876,.026446281
68637,363,27,59,6,39,5,50,1,68,-.69847912,.13498622,.05050505,.078767121,.31999999,.012987013,.32467532,0
68638,1816,31,43,55,53,29,23,1,14,-.58451027,.10160735,.13362069,.10321489,.21726479,.036096256,.22058824,0
68640,1367,25,54,61,17,24,16,1,46,-.78285784,.12182362,.14363144,.046391752,.27502877,.031088082,.1865285,0
68641,1115,14,25,13,43,28,15,1,8,-1.1859721,.069244601,.065830722,.085784316,.20098847,.034623217,.18329939,0
68642,1992,5,13,1,26,6,11,19,1,-1.5661863,.049196787,.010733453,.060138781,.13357079,.013297873,.16223404,.0093085105
68643,1015,5,16,12,18,2,16,1,1,-1.5822119,.055172414,.064724922,.047106326,.12971343,.0022123894,.19026549,0
68644,648,17,29,1,34,20,29,45,1,-1.0464288,.075617284,0,.070921987,.13031915,.027450981,.24705882,.019607844
68647,659,8,17,4,41,1,14,15,6,-1.3958213,.056145675,.041237112,.081370451,.19125684,0,.17647059,.0073529412
68648,315,29,56,25,8,8,43,1,35,-.635405,.12698413,.086419754,.030973451,.25581396,.016260162,.30081302,0
68649,2027,22,43,31,11,2,39,51,6,-.86086202,.10167768,.09589041,.037010677,.19397993,.0050188205,.28607276,.022584694
68651,1464,18,27,44,15,13,13,52,8,-1.0210104,.072535209,.11570248,.042596348,.20099875,.021582734,.17086332,.023381295
68652,588,7,28,6,26,4,10,1,1,-1.4464446,.074829929,.050314464,.059734512,.128125,.01010101,.15488215,0
68653,719,18,22,70,23,78,2,1,1,-1.008958,.06406685,.16161616,.055913977,.14114833,.095744684,.074468084,0
68654,520,41,60,8,28,62,36,81,5,-.29251578,.13733076,.056603774,.0625,.18611987,.067264572,.27354261,.053811658
68655,110,18,12,1,52,1,33,1,1,-1.0194044,.047169812,0,.1025641,.13432837,0,.26086956,0
68658,829,13,21,24,34,21,2,50,2,-1.2109216,.063051701,.084905662,.070500925,.16393442,.028213166,.081504703,.021943573
68659,186,39,49,1,95,1,60,1,59,-.3361389,.11290322,0,.29457363,.29838711,0,.37349397,0
68660,1192,23,19,46,29,37,42,40,2,-.83411109,.059388645,.11849711,.064436182,.15700142,.04296875,.29492188,.017578125
68661,7394,64,59,35,99,45,47,95,17,.38335741,.13446476,.10186418,.41844299,.22469866,.049245786,.31499556,.11535048
68662,1278,36,55,11,60,35,9,12,62,-.42888665,.12431157,.062337663,.11784897,.30514705,.040485829,.14574899,.0060728746
68663,612,31,58,57,19,72,8,32,5,-.56478834,.13235295,.13609467,.049661398,.1891892,.082437277,.14336918,.014336918
68664,327,39,76,55,36,3,20,50,1,-.34814093,.18068536,.13402061,.074561402,.14925373,.0074074073,.2074074,.022222223
68665,947,19,44,40,7,2,13,77,14,-.99808949,.10348469,.10943396,.028616853,.21771218,.0049875313,.17206983,.044887781
68666,1535,15,8,5,46,46,15,54,16,-1.1392798,.040748164,.046683047,.09056244,.22171429,.050173011,.1851211,.024221454
68667,71,29,56,1,73,24,16,1,24,-.65209657,.12676056,0,.15254237,.23809524,.03125,.1875,0
68669,445,6,12,1,30,3,14,30,13,-1.4987463,.047191013,.016129032,.064971752,.21428572,.0090909088,.17727272,.013636364
68701,30381,55,63,66,38,62,55,51,10,.12029662,.14473818,.15233825,.078370221,.20770642,.067827322,.34677801,.022687884
68710,768,20,53,42,15,29,12,13,9,-.93551743,.12109375,.11353712,.04255319,.20168068,.035256412,.16346154,.0064102565
68711,311,41,100,1,75,1,14,1,7,-.27728707,.40514469,0,.1594203,.1948718,0,.17894737,0
68713,2252,17,40,27,16,24,25,8,2,-1.0524281,.095927604,.089314193,.04401736,.16464891,.031062124,.23046093,.0040080161
68714,1261,3,13,4,8,12,19,1,1,-1.6672175,.049207672,.043360434,.0311804,.15331492,.020146521,.2014652,0
68715,1608,25,68,15,22,33,20,10,2,-.77546507,.15611005,.07009346,.053753477,.1594533,.038525961,.2077052,.0050251256
68716,915,44,41,7,66,83,51,43,4,-.20388632,.097616345,.054744527,.13253012,.18333334,.10904872,.33178654,.018561484
68717,277,6,18,2,25,1,1,20,1,-1.5246274,.057761732,.025316456,.058139537,.11363637,0,.057692308,.009615385
68718,1685,21,14,17,41,47,49,1,12,-.9221788,.051703162,.074747473,.082214765,.21064553,.052015606,.32119635,0
68719,126,38,91,41,15,69,17,1,85,-.36252019,.25396827,.11111111,.043010753,.375,.07692308,.1923077,0
68720,297,26,62,15,23,7,36,33,1,-.74045992,.14141414,.070707068,.054621849,.08588957,.014814815,.27407408,.014814815
68722,619,15,23,1,18,57,33,17,32,-1.151135,.065989845,.01754386,.048076924,.25142857,.06198347,.26033059,.0082644625
68723,547,5,1,1,13,2,9,90,6,-1.5956972,.012797075,0,.040431269,.19387755,.0045248871,.14932127,.081447966
68724,147,28,36,99,32,1,35,1,81,-.68459016,.088235296,.32653061,.068627454,.35789475,0,.27118644,0
68725,534,9,27,20,18,3,10,16,1,-1.3533305,.073033705,.079710148,.046831954,.13004485,.0080000004,.152,.0080000004
68726,513,42,79,32,59,6,38,9,1,-.26154995,.19085488,.097902097,.11527377,.14179105,.014218009,.27962086,.0047393367
68727,766,28,56,6,34,64,23,1,2,-.69176924,.12634408,.051546391,.071563087,.16820276,.070121951,.21951219,0
68728,249,14,10,49,46,1,26,1,9,-1.1754563,.044176705,.12345679,.090909094,.20422535,0,.23214285,0
68729,1876,7,17,3,29,16,17,1,1,-1.4601222,.056161396,.035185184,.063736267,.12073733,.023866348,.19570406,0
68730,1807,9,7,2,28,26,14,56,1,-1.3771722,.03873824,.023622047,.062451813,.15024391,.033163264,.17857143,.025510205
68731,2908,61,50,90,81,50,41,71,24,.31303763,.11469534,.22567567,.18276283,.23776224,.054695562,.29205367,.038183693
68732,207,8,1,77,29,11,2,1,1,-1.4325242,.0096618356,.17741935,.064516127,.068627454,.01923077,.067307696,0
68733,1296,29,36,75,34,13,32,35,8,-.63268566,.08809524,.17232376,.071512312,.19946453,.020992367,.2557252,.015267176
68734,68,7,1,64,1,1,41,1,1,-1.4537464,.014705882,.14814815,0,.03773585,0,.29032257,0
68735,700,5,19,4,19,3,19,1,21,-1.5512848,.059999999,.041666668,.049382716,.23255815,.0091185411,.20364742,0
68736,640,8,6,10,64,1,8,1,1,-1.4090195,.036334913,.061320756,.12669684,.13294798,0,.13821138,0
68739,2990,11,21,7,29,44,10,23,1,-1.2676159,.062691651,.052699231,.063329928,.12379227,.048519738,.15296052,.01069079
68740,996,2,11,3,11,1,15,1,1,-1.7454534,.046184737,.037500001,.037292819,.11317254,0,.185,0
68741,711,44,64,81,21,3,25,92,27,-.21166877,.14735337,.18834081,.052631579,.24330901,.0069204154,.22837371,.093425609
68742,164,7,6,1,36,19,25,1,1,-1.4666495,.036585364,.017857144,.074074075,.10576923,.027027028,.22972973,0
68743,555,48,69,74,69,2,44,1,9,-.064803518,.15855856,.16949153,.14164306,.20334262,.0047393367,.30331755,0
68745,1502,10,35,6,11,4,32,1,3,-1.3150361,.086956523,.048723899,.037151702,.17633928,.0095541403,.25796178,0
68746,392,8,18,1,24,16,6,1,55,-1.3987499,.057742782,.010869565,.056478404,.2912088,.023923445,.12440191,0
68747,101,5,1,1,1,13,22,1,1,-1.5682216,0,0,0,.1147541,.021739131,.2173913,0
68748,3126,54,64,21,94,7,33,78,46,.095175356,.14718761,.080808081,.28111055,.27546778,.015533981,.26213592,.04660194
68749,54,13,1,1,63,1,49,1,1,-1.201314,0,0,.125,.034482758,0,.32142857,0
68751,61,7,13,1,45,1,17,1,5,-1.452455,.049180329,0,.088888891,.1891892,0,.1923077,0
68752,664,7,25,2,32,6,7,1,9,-1.4692241,.069277108,.03125,.068093382,.204,.013333334,.13,0
68753,156,7,1,1,1,1,75,1,1,-1.486042,.012820513,0,0,.071428575,0,.45762712,0
68755,283,17,54,42,10,21,6,1,9,-1.0577284,.12367491,.11214953,.03539823,.20382166,.028776979,.12230216,0
68756,1995,33,44,48,29,58,34,23,8,-.51008207,.10294878,.12310606,.064247921,.2001925,.063106798,.2669903,.01092233
68757,770,20,24,43,47,21,5,1,13,-.94624186,.067885116,.11504425,.092485547,.21412301,.029032258,.11290322,0
68758,1286,25,56,12,20,22,48,11,13,-.75959045,.12828685,.06406685,.051310044,.21448088,.029357798,.31743118,.0055045872
68759,170,10,29,1,41,4,13,1,73,-1.3246667,.07692308,0,.08219178,.33333334,.010638298,.17021276,0
68760,1372,77,81,74,53,55,66,89,33,.80570185,.19852398,.17014925,.10378511,.25232404,.059273422,.40152964,.078393884
68761,372,64,85,62,70,87,13,1,74,.41208559,.21505377,.14563107,.14338236,.33596838,.12804878,.17073171,0
68763,4706,20,17,6,36,40,56,19,1,-.94079679,.056840286,.049441785,.073749997,.11072396,.045454547,.35386118,.009286413
68764,871,22,55,8,39,1,22,23,8,-.88408524,.12543154,.05511811,.079934746,.20147875,0,.21657754,.010695187
68765,1325,11,29,30,27,14,9,7,1,-1.2697921,.075516693,.09375,.060706403,.14227086,.021937843,.14625229,.0036563072
68766,478,6,1,1,24,1,14,79,17,-1.5125095,.019522777,0,.056603774,.22456141,0,.17582418,.04945055
68767,3396,11,24,21,12,27,28,9,7,-1.2798288,.067730285,.080942623,.037711315,.1945245,.034042552,.24042553,.0049645388
68768,671,21,32,14,37,3,49,24,2,-.90375161,.081967212,.069518715,.075431034,.16079295,.0074349442,.32342008,.011152416
68769,1693,37,51,65,26,52,35,1,4,-.40515321,.11750454,.15098469,.059245959,.181439,.055851065,.27127659,0
68770,1319,28,36,16,34,66,20,73,17,-.66314125,.08862745,.072580643,.071207434,.22359397,.072419107,.20801233,.040061634
68771,1532,23,21,36,49,23,43,9,2,-.85429817,.063100137,.10377359,.096190475,.15814507,.030351438,.29872206,.0047923322
68773,120,16,42,1,49,1,18,1,1,-1.0922214,.1,0,.095744684,.089887641,0,.1969697,0
68774,184,5,1,1,61,1,3,1,13,-1.5675689,.016304348,.014285714,.12025317,.21359223,0,.090909094,0
68776,14678,76,75,52,94,59,61,90,7,.79103529,.18047641,.12808399,.27627629,.19793719,.064317673,.37602535,.082401194
68777,571,9,45,4,3,4,16,1,16,-1.3918505,.10507881,.042780749,.019650655,.22118381,.01010101,.18855219,0
68778,521,7,21,12,22,1,21,1,46,-1.4615432,.063339733,.064748198,.053977273,.27619049,0,.21182266,0
68779,2658,11,8,26,18,45,29,14,1,-1.2905462,.040107984,.088359043,.047866207,.12230716,.050049067,.24631992,.00686948
68780,980,19,23,33,39,34,29,12,1,-.97927976,.06680806,.1,.078825347,.091614909,.039748956,.24476987,.0062761507
68781,1517,40,65,17,43,23,36,71,22,-.31603965,.14956982,.074168801,.08529412,.234375,.030141843,.27482268,.037234042
68783,1017,49,79,6,44,83,25,75,27,-.038684409,.19170985,.051282052,.087201126,.24260356,.11031175,.22781774,.043165468
68784,1952,25,1,32,84,25,28,53,1,-.77889311,.013591218,.09823183,.19694656,.14500442,.031767957,.24309392,.023480663
68785,271,48,74,72,70,34,23,1,1,-.074373983,.17647059,.16666667,.14473684,.14705883,.039999999,.22,0
68786,922,8,12,13,13,8,14,66,1,-1.4298913,.047945205,.066914499,.039184954,.14559387,.016304348,.17934783,.032608695
68787,6419,41,76,8,14,27,75,6,24,-.29380009,.18366154,.056879323,.041679531,.23795846,.034118604,.45247766,.002843217
68788,4471,35,21,19,73,44,49,43,2,-.46142206,.063985378,.078397214,.15124378,.160221,.049214661,.32041883,.018848168
68789,158,25,46,2,61,1,5,1,22,-.77831197,.10759494,.019607844,.12068965,.23423423,0,.11666667,0
68790,957,23,52,64,17,6,26,9,1,-.83140612,.11882229,.14873418,.046757165,.1472,.014319809,.23150358,.0047732699
68791,1783,25,17,57,55,27,41,1,5,-.75988799,.056994818,.13636364,.10720268,.18842001,.034153007,.29371583,0
68792,341,22,42,71,38,12,8,1,1,-.88594443,.099706747,.16363636,.077235773,.15183246,.020408163,.14285715,0
68801,29703,72,55,90,87,40,65,76,20,.63626301,.12534256,.23000689,.21403752,.22938667,.044964526,.39823091,.044411682
68803,25208,57,54,77,52,54,61,56,5,.18121071,.12177092,.17754059,.10162626,.18903221,.058105517,.37728235,.025219409
68810,988,45,44,79,81,2,20,77,4,-.16140148,.1035533,.18181819,.18153365,.17886178,.0048076925,.20913461,.045673076
68812,502,9,15,4,22,2,16,68,1,-1.3763307,.053784862,.040540539,.053763442,.13945578,.0049999999,.19,.035
68813,459,16,35,1,9,69,33,1,7,-1.0930923,.087145969,.0066225166,.032432433,.19485295,.078260869,.26086956,0
68814,832,22,27,18,49,10,38,29,5,-.87151927,.072815537,.07692308,.095486112,.18711019,.018469658,.2823219,.013192612
68815,599,35,49,40,26,27,50,63,2,-.45845029,.11205433,.11042945,.058659218,.15963855,.033582091,.3283582,.029850746
68816,173,20,50,1,66,1,5,1,1,-.97023076,.11560693,0,.13245033,.090909094,0,.11827957,0
68817,292,35,83,96,23,1,9,1,1,-.46933541,.20618556,.28089887,.054545455,.11702128,0,.14473684,0
68818,5575,15,8,50,13,36,37,6,5,-1.1556208,.040550459,.12540402,.040500931,.18964992,.041573536,.27849799,.0026821636
68820,293,16,38,1,19,26,2,1,10,-1.1032759,.092150174,0,.049180329,.20765027,.03267974,.078431375,0
68821,56,9,1,1,17,1,73,1,1,-1.3766601,0,0,.046511628,.125,0,.44,0
68822,4871,53,56,88,32,71,56,51,5,.073995501,.12780839,.2135849,.068784699,.18938862,.081876725,.35096595,.022539098
68823,2247,10,37,10,11,7,24,1,4,-1.3320842,.089867033,.060029283,.036791313,.18242122,.015090543,.22434607,0
68824,1588,17,16,45,19,12,32,56,2,-1.064798,.054327227,.11820331,.048958335,.16258571,.020477816,.25938568,.025597269
68825,1027,37,59,26,39,33,27,75,10,-.38414383,.13419484,.088328078,.078666665,.20626152,.038548753,.23809524,.043083899
68826,4046,44,60,59,8,78,54,48,12,-.18510647,.13659662,.14045416,.03202847,.21284965,.095575221,.34513274,.021238938
68827,595,22,23,27,69,11,26,16,22,-.866763,.06666667,.089887641,.14108911,.23333333,.019455252,.23346303,.0077821012
68828,268,10,7,11,24,1,31,1,8,-1.3295503,.037313432,.0625,.056994818,.2,0,.2519685,0
68831,793,27,53,2,13,94,38,1,24,-.69542629,.12105927,.028037382,.039316241,.23809524,.20512821,.27920228,0
68832,2083,11,5,22,18,36,20,1,7,-1.2904177,.03356031,.081861958,.047983311,.19641332,.041772153,.20759493,0
68833,329,25,66,15,5,1,31,70,4,-.77556562,.15197569,.070707068,.025751073,.18079096,0,.25185186,.037037037
68834,159,27,68,1,61,1,20,1,56,-.69530368,.1572327,0,.12030075,.29411766,0,.20779221,0
68835,610,27,37,33,38,17,40,15,2,-.72124529,.090452261,.098684214,.077464789,.15428571,.025454545,.28727272,.0072727273
68836,1816,8,13,40,19,3,15,18,4,-1.4222412,.049972236,.10931174,.049152542,.1838488,.0073529412,.18088235,.0088235298
68837,171,7,1,1,3,27,64,1,1,-1.4495783,.011695907,0,.018867925,.088888891,.033898305,.3898305,0
68838,209,5,41,2,1,1,3,1,4,-1.5839752,.097560972,.030769231,.013513514,.17880794,0,.086956523,0
68840,3241,39,42,21,79,24,31,65,8,-.33492908,.099250935,.080993518,.17487344,.19926779,.031705227,.25364181,.031705227
68841,496,3,8,10,22,2,2,21,6,-1.6891983,.040322579,.060606062,.052924789,.1936508,.0049261083,.078817733,.0098522166
68842,563,26,26,8,32,63,41,1,21,-.75038666,.070763499,.057142857,.06845966,.23161764,.069387756,.29387754,0
68843,783,7,11,3,10,2,3,37,8,-1.4562743,.045977011,.0373444,.034990791,.19825707,.0032467532,.097402595,.016233766
68844,269,1,8,1,1,22,2,1,84,-1.8803582,.040892195,0,0,.36893204,.029126214,.067961164,0
68845,21167,48,65,63,20,49,70,27,5,-.076516457,.14925964,.14632627,.050331995,.18673253,.053577982,.4217737,.012477065
68846,183,15,19,1,26,57,24,1,10,-1.1491032,.060109291,0,.059210528,.20491803,.06185567,.22680412,0
68847,16822,49,66,53,35,47,55,52,3,-.054713331,.1519441,.13101281,.072153732,.17534706,.051593538,.35043591,.023295699
68849,965,2,1,1,1,1,1,1,95,-1.7590094,0,0,0,.44536939,0,0,0
68850,12319,79,59,88,97,60,65,89,11,.88186932,.13561273,.21463415,.33686721,.20821674,.065467961,.39534348,.077455051
68852,553,19,35,12,54,8,27,1,1,-.97433805,.086799279,.064705886,.10602409,.12256268,.016460905,.23868313,0
68853,1476,29,51,36,34,42,33,8,30,-.64455807,.11731449,.10336538,.071681418,.24824685,.046444122,.26269957,.0043541365
68854,842,8,6,68,15,13,13,1,4,-1.4270552,.035799522,.15719064,.043706294,.18401487,.021447722,.17426273,0
68855,434,50,78,63,27,1,37,67,48,-.019224942,.18837209,.14782609,.061016951,.27947599,0,.27624309,.033149172
68856,723,35,46,53,26,1,70,13,30,-.47364831,.10650069,.13080169,.05882353,.24817519,0,.42258066,.0064516128
68858,278,19,39,2,59,1,26,1,28,-.97902709,.093525179,.028169014,.11675127,.24475524,0,.23423423,0
68859,515,34,80,2,38,37,20,1,64,-.48002747,.19611651,.020408163,.077922076,.30944625,.04296875,.20703125,0
68860,281,42,62,99,26,55,16,1,4,-.26749212,.14181818,.3255814,.060085837,.18181819,.059171598,.18934911,0
68861,81,1,1,1,22,1,11,1,1,-1.8103642,0,0,.054054055,.10526316,0,.16216215,0
68862,3043,28,38,26,39,47,28,48,7,-.67504299,.091919191,.088335223,.078584559,.19471154,.0518797,.24285714,.021052632
68863,1114,36,48,69,29,1,39,60,22,-.44292143,.10971223,.15873016,.063739374,.23423423,0,.28472221,.027777778
68864,1212,7,21,7,27,9,9,5,13,-1.4887394,.063704945,.053412464,.060498219,.21502209,.017353579,.14750542,.0021691974
68865,1051,24,63,2,54,7,15,1,10,-.81457049,.14436959,.022801302,.1061693,.20639534,.015584416,.18181819,0
68866,1041,5,18,21,13,2,11,1,17,-1.5572308,.057636887,.080419578,.039999999,.22347267,.00486618,.16301703,0
68869,2053,31,43,5,41,61,26,59,7,-.59405869,.101,.046728972,.081228666,.19575857,.066893421,.23469388,.027210884
68870,615,9,31,11,8,2,14,40,9,-1.3840065,.079934746,.062857144,.030444965,.20461094,.0043859649,.17982456,.01754386
68871,259,32,50,58,40,3,14,1,57,-.55589586,.11462451,.1392405,.080402009,.29518071,.0094339624,.17924528,0
68872,747,2,1,1,24,14,10,1,23,-1.7500378,.018741634,.016528925,.056838367,.23542601,.02208202,.15457413,0
68873,3446,25,33,43,20,35,32,49,1,-.78197807,.082993597,.11503532,.051194537,.14226159,.040494166,.25806451,.021276595
68874,852,38,74,20,29,47,42,22,3,-.367275,.17432274,.079681277,.064569533,.17062636,.051813472,.29533678,.010362694
68875,684,13,30,8,52,4,10,1,6,-1.2125001,.07840237,.057142857,.10042735,.19047619,.011070111,.15129152,0
68876,1558,31,28,60,23,46,43,26,7,-.5895831,.074363992,.1412037,.054822337,.19525351,.050847456,.30000001,.011864407
68878,415,15,41,6,7,5,49,1,1,-1.1548826,.098280095,.050420169,.029304029,.11904762,.012658228,.32278481,0
68879,409,8,33,2,7,2,29,1,39,-1.4236792,.083129585,.030075189,.029220778,.26428571,.0049999999,.245,0
68881,0,,,,,,,,,,0,0,0,0,0,0,0
68882,407,32,57,92,13,4,31,1,22,-.5535515,.13022113,.24137931,.040590405,.23348017,.011049724,.25414366,0
68883,2468,38,48,44,52,5,30,64,17,-.3745164,.11083123,.11600588,.10223048,.22373806,.012021858,.25027323,.030601094
68901,26214,58,61,49,58,71,60,51,30,.20551528,.13900037,.12422754,.11199435,.2471243,.081705488,.37359127,.02244553
68920,1670,16,50,18,14,14,24,1,2,-1.0964609,.11412708,.076754384,.041420117,.15393013,.022038568,.22727273,0
68922,1496,19,30,3,27,28,26,70,6,-.98811436,.077716641,.038167939,.060381357,.19082126,.034423407,.23407917,.036144577
68923,70,2,26,1,2,1,1,1,1,-1.7652695,.071428575,0,.016949153,.018867925,0,0,0
68924,1312,6,11,20,3,6,7,78,2,-1.5138755,.046493903,.079452053,.019744484,.15415549,.014344262,.1352459,.047131147
68925,493,5,9,2,9,4,9,56,1,-1.5797471,.042596348,.021428572,.033333335,.14901961,.010204081,.14795919,.025510205
68926,534,59,82,36,60,81,36,1,19,.25239933,.20396039,.1031746,.11917099,.22932331,.10431655,.27338129,0
68927,1250,24,25,45,47,28,36,11,2,-.81046635,.070146821,.11797753,.092089728,.15782665,.034296028,.27256319,.0054151625
68928,306,14,34,42,26,3,1,35,68,-1.1788175,.085808583,.11235955,.060185187,.31937173,.0076923077,.03846154,.015384615
68929,143,56,88,88,67,6,1,76,98,.17685372,.23239437,.21621622,.13592233,.5,.014492754,.028985508,.043478262
68930,1532,7,15,9,10,21,17,10,2,-1.4877496,.053342335,.059125964,.034448817,.15478842,.028380634,.19198665,.0050083473
68932,441,16,29,2,64,13,3,22,15,-1.0992587,.075609758,.022900764,.12771739,.21940929,.021052632,.089473687,.010526316
68933,1009,6,26,6,6,10,19,1,3,-1.5374999,.071999997,.048951048,.028106509,.1773399,.018348623,.20412844,0
68934,151,35,91,1,1,1,58,1,87,-.47097418,.25827813,0,0,.38738739,0,.36231884,0
68935,668,22,44,45,5,2,62,1,3,-.86385995,.103125,.11764706,.024844721,.17663817,.0067567569,.38175675,0
68936,279,58,79,16,67,1,75,76,76,.21148103,.19354838,.073170729,.1368421,.34228188,0,.45614034,.043859649
68937,1652,11,10,4,38,13,32,27,2,-1.2654268,.043559428,.041152265,.076636903,.16572078,.021039603,.25866336,.012376238
68938,477,16,58,34,15,1,8,1,46,-1.091488,.13276231,.1015625,.042780749,.27483442,0,.14224137,0
68939,1165,38,73,52,35,18,30,29,8,-.36859381,.17186108,.12885155,.072532699,.20060332,.026266417,.24953096,.013133208
68940,582,15,1,1,65,28,42,1,13,-1.1303281,.012027492,0,.12997347,.21390374,.034334764,.29613733,0
68941,791,15,32,5,36,2,4,1,17,-1.1561767,.080910243,.04587156,.074074075,.22465208,.0061728396,.10802469,0
68942,315,28,43,62,34,26,31,13,3,-.67601198,.1015873,.14606741,.071428575,.17266187,.033333335,.25333333,.0066666668
68943,291,60,99,72,50,1,34,83,2,.27351975,.36713287,.16666667,.097701147,.16911764,0,.26666668,.057142857
68944,1241,68,78,75,70,45,40,67,64,.51548374,.18894389,.17261904,.14374225,.30919221,.049661398,.28893906,.033860046
68945,234,21,65,7,4,1,15,1,70,-.89173913,.14957266,.054545455,.021582734,.32575756,0,.18348624,0
68946,12,3,33,1,1,1,1,1,73,-1.6954666,.083333336,0,0,.33333334,0,0,0
68947,569,14,44,21,4,1,7,60,7,-1.1833221,.10405644,.080745339,.021634616,.1971831,0,.13147411,.027888447
68948,324,57,84,26,80,3,19,68,40,.19837639,.21221864,.088235296,.17886178,.26553673,.0068027209,.20408164,.034013607
68949,6394,29,52,23,27,51,43,7,3,-.63898218,.11858869,.083627798,.061070397,.1773224,.055216923,.30010757,.0035855146
68950,385,30,70,7,62,2,18,1,27,-.6105687,.16363636,.054545455,.12363636,.24193548,.0066225166,.1986755,0
68952,73,63,98,1,76,66,68,1,89,.3818529,.34246576,0,.16438356,.39583334,.073170729,.41463414,0
68954,18,,1,1,1,1,64,1,1,,0,0,0,0,0,.3888889,0
68955,2101,1,2,3,4,2,3,36,13,-1.8354992,.02447217,.035,.023622047,.21531463,.0012987013,.084415585,.015584416
68956,1541,36,49,70,24,15,18,77,37,-.42213818,.11238223,.16010499,.056910571,.25988024,.023722628,.1970803,.045620438
